bin_low_edge,contents,binerror,xtitle,binlabel
-0.5,0.0,0.0,,
0.5,0.0,0.120082,,
1.5,0.0,0.120082,,
2.5,0.0,0.120082,,
3.5,0.0,0.120082,,
4.5,0.0,0.0836585,,
5.5,0.6,0.18049999999999997,,
6.5,0.14285714285714285,0.129277,,
7.5,0.42857142857142855,0.1601155,,
8.5,0.14285714285714285,0.129277,,
9.5,0.14285714285714285,0.129277,,
10.5,0.42857142857142855,0.1601155,,
11.5,0.2857142857142857,0.1505195,,
12.5,0.0,0.064157,,
13.5,0.0,0.064157,,
14.5,0.14285714285714285,0.129277,,
15.5,0.0,0.064157,,
16.5,0.08333333333333333,0.0857525,,
17.5,0.16666666666666666,0.103542,,
18.5,0.0,0.040518,,
19.5,0.08333333333333333,0.0857525,,
20.5,0.0,0.037736,,
21.5,0.07692307692307693,0.0803025,,
22.5,0.0,0.037736,,
23.5,0.21428571428571427,0.1032435,,
24.5,0.0,0.0353115,,
25.5,0.14285714285714285,0.09178199999999999,,
26.5,0.0,0.0353115,,
27.5,0.07142857142857142,0.075498,,
28.5,0.0,0.0353115,,
29.5,0.0,0.0353115,,
30.5,0.0,0.0353115,,
31.5,0.07142857142857142,0.075498,,
32.5,0.0,0.0353115,,
33.5,0.07142857142857142,0.075498,,
34.5,0.0,0.0353115,,
35.5,0.07142857142857142,0.075498,,
36.5,0.7857142857142857,0.10324349999999999,,
37.5,0.0,0.0353115,,
38.5,0.0,0.0353115,,
39.5,0.0,0.064157,,
40.5,0.0,0.0,,
