bin_low_edge,contents,binerror,xtitle,binlabel
-1.5,0.0,0.0,,
-0.5,0.0,0.0836585,,
0.5,1.0,0.08365841117219786,,
1.5,0.0,0.0836585,,
2.5,0.4,0.18050000000000002,,
3.5,0.0,0.0836585,,
4.5,0.0,0.0836585,,
5.5,0.0,0.0836585,,
6.5,0.0,0.0836585,,
7.5,0.6,0.18049999999999997,,
8.5,0.0,0.0836585,,
9.5,0.0,0.0836585,,
10.5,0.2,0.161221,,
11.5,0.0,0.0836585,,
12.5,0.0,0.0836585,,
13.5,0.2,0.161221,,
14.5,0.0,0.0726245,,
15.5,0.16666666666666666,0.143604,,
16.5,0.3333333333333333,0.16458450000000002,,
17.5,0.3333333333333333,0.16458450000000002,,
18.5,0.0,0.0726245,,
19.5,0.0,0.211325,,
20.5,1.0,0.21132486540518713,,
21.5,0.0,0.211325,,
22.5,1.0,0.21132486540518713,,
23.5,0.0,0.211325,,
24.5,0.0,0.211325,,
25.5,1.0,0.21132486540518713,,
26.5,1.0,0.21132486540518713,,
27.5,1.0,0.21132486540518713,,
28.5,1.0,0.21132486540518713,,
29.5,1.0,0.21132486540518713,,
30.5,0.0,0.0,,
