bin_low_edge,contents,binerror,xtitle,binlabel
-0.5,0.0,0.0,,
0.5,0.0,0.098629,,
1.5,0.25,0.1831225,,
2.5,0.0,0.098629,,
3.5,0.0,0.0836585,,
4.5,0.16666666666666666,0.143604,,
5.5,0.16666666666666666,0.143604,,
6.5,0.0,0.0726245,,
7.5,0.25,0.13831749999999998,,
8.5,0.0,0.057456,,
9.5,0.25,0.13831749999999998,,
10.5,0.0,0.057456,,
11.5,0.0,0.057456,,
12.5,0.0,0.057456,,
13.5,0.25,0.13831749999999998,,
14.5,0.125,0.11745649999999999,,
15.5,0.25,0.13831749999999998,,
16.5,0.0,0.057456,,
17.5,0.0,0.057456,,
18.5,0.0,0.057456,,
19.5,0.0,0.057456,,
20.5,0.0,0.057456,,
21.5,0.125,0.11745649999999999,,
22.5,0.0,0.057456,,
23.5,0.0,0.057456,,
24.5,0.0,0.057456,,
25.5,0.0,0.057456,,
26.5,0.0,0.057456,,
27.5,0.0,0.057456,,
28.5,0.0,0.0,,
