bin_low_edge,contents,binerror,xtitle,binlabel
-1.5,0.0,0.0,,
-0.5,0.0,0.1533195,,
0.5,0.3333333333333333,0.210199,,
1.5,0.3333333333333333,0.210199,,
2.5,0.0,0.052021,,
3.5,0.1111111111111111,0.10756399999999999,,
4.5,0.2222222222222222,0.1277575,,
5.5,0.0,0.052021,,
6.5,0.1,0.0991775,,
7.5,0.1,0.0991775,,
8.5,0.0,0.047524,,
9.5,0.0,0.047524,,
10.5,0.0,0.057456,,
11.5,0.125,0.11745649999999999,,
12.5,0.125,0.11745649999999999,,
13.5,0.125,0.11745649999999999,,
14.5,0.0,0.057456,,
15.5,0.0,0.0,,
