bin_low_edge,contents,binerror,xtitle,binlabel
204.5,0.0,0.0,,
205.5,0.0,0.0836585,,
206.5,0.0,0.0836585,,
207.5,0.0,0.0836585,,
208.5,0.0,0.0836585,,
209.5,0.0,0.0836585,,
210.5,0.0,0.0836585,,
211.5,0.0,0.0836585,,
212.5,0.0,0.0836585,,
213.5,0.0,0.0836585,,
214.5,0.0,0.047524,,
215.5,0.2,0.118587,,
216.5,0.0,0.047524,,
217.5,0.07142857142857142,0.075498,,
218.5,0.14285714285714285,0.09178199999999999,,
219.5,0.0,0.0353115,,
220.5,0.0,0.022372,,
221.5,0.13043478260869565,0.0692685,,
222.5,0.0,0.022372,,
223.5,0.043478260869565216,0.049015,,
224.5,0.043478260869565216,0.049015,,
225.5,0.043478260869565216,0.049015,,
226.5,0.08695652173913043,0.0605115,,
227.5,0.0,0.022372,,
228.5,0.043478260869565216,0.049015,,
229.5,0.08695652173913043,0.0605115,,
230.5,0.08695652173913043,0.0605115,,
231.5,0.08695652173913043,0.0605115,,
232.5,0.13043478260869565,0.0692685,,
233.5,0.13043478260869565,0.0692685,,
234.5,0.0,0.022372,,
235.5,0.21739130434782608,0.0818205,,
236.5,0.13043478260869565,0.0692685,,
237.5,0.0,0.022372,,
238.5,0.0,0.022372,,
239.5,0.043478260869565216,0.049015,,
240.5,0.0,0.022372,,
241.5,0.21739130434782608,0.0818205,,
242.5,0.08695652173913043,0.0605115,,
243.5,0.08695652173913043,0.0605115,,
244.5,0.043478260869565216,0.049015,,
245.5,0.0,0.022372,,
246.5,0.0,0.022372,,
247.5,0.0,0.022372,,
248.5,0.17391304347826086,0.07621900000000001,,
249.5,0.13043478260869565,0.0692685,,
250.5,0.043478260869565216,0.049015,,
251.5,0.08695652173913043,0.0605115,,
252.5,0.0,0.022372,,
253.5,0.08695652173913043,0.0605115,,
254.5,0.13043478260869565,0.0692685,,
255.5,0.0,0.022372,,
256.5,0.043478260869565216,0.049015,,
257.5,0.0,0.022372,,
258.5,0.08695652173913043,0.0605115,,
259.5,0.08695652173913043,0.0605115,,
260.5,0.34782608695652173,0.092695,,
261.5,0.08695652173913043,0.0605115,,
262.5,0.0,0.022372,,
263.5,0.08695652173913043,0.0605115,,
264.5,0.08695652173913043,0.0605115,,
265.5,0.17391304347826086,0.07621900000000001,,
266.5,0.08695652173913043,0.0605115,,
267.5,0.0,0.022372,,
268.5,0.0,0.022372,,
269.5,0.0,0.022372,,
270.5,0.0,0.022372,,
271.5,0.043478260869565216,0.049015,,
272.5,0.17391304347826086,0.07621900000000001,,
273.5,0.043478260869565216,0.049015,,
274.5,0.0,0.022372,,
275.5,0.043478260869565216,0.049015,,
276.5,0.043478260869565216,0.049015,,
277.5,0.13043478260869565,0.0692685,,
278.5,0.0,0.022372,,
279.5,0.0,0.022372,,
280.5,0.0,0.022372,,
281.5,0.0,0.022372,,
282.5,0.08695652173913043,0.0605115,,
283.5,0.13043478260869565,0.0692685,,
284.5,0.0,0.022372,,
285.5,0.0,0.022372,,
286.5,0.0,0.022372,,
287.5,0.043478260869565216,0.049015,,
288.5,0.0,0.0353115,,
289.5,0.0,0.0353115,,
290.5,0.0,0.0353115,,
291.5,0.0,0.0353115,,
292.5,0.07142857142857142,0.075498,,
293.5,0.0,0.0353115,,
294.5,0.0,0.047524,,
295.5,0.0,0.0,,
